log_id,student_id,session_date,attended
ATT-782B494D,STU-0FC967,2025-06-12,1
ATT-D788B661,STU-0FC967,2025-06-19,0
ATT-EA7F9B59,STU-0FC967,2025-06-26,1
ATT-2F960F14,STU-0FC967,2025-07-03,0
ATT-95576DCA,STU-0FC967,2025-07-10,1
ATT-CC4DA51E,STU-0FC967,2025-07-17,1
ATT-0686B561,STU-0FC967,2025-07-24,1
ATT-121D8C28,STU-0FC967,2025-07-31,1
ATT-6AD1C955,STU-0FC967,2025-08-07,1
ATT-7F57F799,STU-0FC967,2025-08-14,1
ATT-B9BB967C,STU-0FC967,2025-08-21,1
ATT-BCB1A893,STU-0FC967,2025-08-28,1
ATT-DEC39054,STU-0FC967,2025-09-04,1
ATT-73119858,STU-0FC967,2025-09-11,1
ATT-CF20C54C,STU-0FC967,2025-09-18,0
ATT-6663EE0E,STU-0FC967,2025-09-25,1
ATT-A52D73D9,STU-0FC967,2025-10-02,1
ATT-5C156038,STU-0FC967,2025-10-09,1
ATT-6DBD69D0,STU-0FC967,2025-10-16,0
ATT-D4086782,STU-0FC967,2025-10-23,0
ATT-83542C5E,STU-0FC967,2025-10-30,1
ATT-1330550A,STU-0FC967,2025-11-06,1
ATT-C0906C62,STU-0FC967,2025-11-13,1
ATT-855D2E41,STU-0FC967,2025-11-20,0
ATT-97B167DC,STU-0FC967,2025-11-27,1
ATT-A9697F17,STU-7AB808,2025-06-02,1
ATT-4E586831,STU-7AB808,2025-06-09,1
ATT-93D9661B,STU-7AB808,2025-06-16,1
ATT-256E7B97,STU-7AB808,2025-06-23,0
ATT-63E8C394,STU-7AB808,2025-06-30,1
ATT-8DF58104,STU-7AB808,2025-07-07,1
ATT-36927E1E,STU-7AB808,2025-07-14,1
ATT-2E851B84,STU-7AB808,2025-07-21,1
ATT-0A9E09DC,STU-7AB808,2025-07-28,0
ATT-0D348ABA,STU-7AB808,2025-08-04,1
ATT-04118EC2,STU-7AB808,2025-08-11,0
ATT-6E74333F,STU-7AB808,2025-08-18,1
ATT-566B23AC,STU-7AB808,2025-08-25,1
ATT-9EED26B3,STU-7AB808,2025-09-01,0
ATT-A039BD27,STU-7AB808,2025-09-08,1
ATT-E95AB9D5,STU-7AB808,2025-09-15,1
ATT-E3745142,STU-7AB808,2025-09-22,1
ATT-D6543DC7,STU-7AB808,2025-09-29,1
ATT-FE57FFAA,STU-7AB808,2025-10-06,1
ATT-F61011DB,STU-7AB808,2025-10-13,0
ATT-36DFE4D8,STU-7AB808,2025-10-20,1
ATT-91417722,STU-7AB808,2025-10-27,1
ATT-B6C4C7AA,STU-7AB808,2025-11-03,1
ATT-63AECA20,STU-7AB808,2025-11-10,1
ATT-195C06F7,STU-7AB808,2025-11-17,1
ATT-B56F74B7,STU-7AB808,2025-11-24,1
ATT-BBA0BF5F,STU-7AB808,2025-12-01,1
ATT-B618A162,STU-7AB808,2025-06-05,0
ATT-4C67D550,STU-7AB808,2025-06-12,1
ATT-EAB75D15,STU-7AB808,2025-06-19,0
ATT-7DA2CF89,STU-7AB808,2025-06-26,1
ATT-670AFD94,STU-7AB808,2025-07-03,1
ATT-83E00440,STU-7AB808,2025-07-10,1
ATT-E53DBF3E,STU-7AB808,2025-07-17,1
ATT-E5AB97E3,STU-7AB808,2025-07-24,1
ATT-CC402D44,STU-7AB808,2025-07-31,1
ATT-0C47F131,STU-7AB808,2025-08-07,1
ATT-BF28291F,STU-7AB808,2025-08-14,1
ATT-A93DC212,STU-7AB808,2025-08-21,0
ATT-3F18B93A,STU-7AB808,2025-08-28,1
ATT-803175FB,STU-7AB808,2025-09-04,1
ATT-8E4E9FE4,STU-7AB808,2025-09-11,1
ATT-284137A0,STU-7AB808,2025-09-18,1
ATT-C6DF8CD2,STU-7AB808,2025-09-25,1
ATT-58935DC4,STU-7AB808,2025-10-02,0
ATT-A3939725,STU-7AB808,2025-10-09,1
ATT-EF075F7C,STU-7AB808,2025-10-16,1
ATT-8058A215,STU-7AB808,2025-10-23,1
ATT-6287BC64,STU-7AB808,2025-10-30,1
ATT-E0876C51,STU-7AB808,2025-11-06,0
ATT-8453CA25,STU-7AB808,2025-11-13,0
ATT-52E1B6E8,STU-7AB808,2025-11-20,1
ATT-180040AE,STU-7AB808,2025-11-27,0
ATT-34B89A1B,STU-B95B0F,2025-06-02,1
ATT-FE4562A8,STU-B95B0F,2025-06-09,0
ATT-5F57A441,STU-B95B0F,2025-06-16,1
ATT-BD9191E6,STU-B95B0F,2025-06-23,0
ATT-49113AC4,STU-B95B0F,2025-06-30,1
ATT-A3FD14CC,STU-B95B0F,2025-07-07,0
ATT-8ABF562C,STU-B95B0F,2025-07-14,0
ATT-BA0D741D,STU-B95B0F,2025-07-21,1
ATT-E2997480,STU-B95B0F,2025-07-28,0
ATT-C89E15A7,STU-B95B0F,2025-08-04,1
ATT-E4895B35,STU-B95B0F,2025-08-11,1
ATT-D74C4D7B,STU-B95B0F,2025-08-18,1
ATT-1C5EEDE4,STU-B95B0F,2025-08-25,1
ATT-8A2C4AF1,STU-B95B0F,2025-09-01,0
ATT-85EB9DC3,STU-B95B0F,2025-09-08,1
ATT-8D24B48C,STU-B95B0F,2025-09-15,0
ATT-8A73D40D,STU-B95B0F,2025-09-22,1
ATT-A7A8DA1A,STU-B95B0F,2025-09-29,1
ATT-8598B607,STU-B95B0F,2025-10-06,1
ATT-581E878E,STU-B95B0F,2025-10-13,1
ATT-2DE7590E,STU-B95B0F,2025-10-20,1
ATT-D2ECBA4C,STU-B95B0F,2025-10-27,1
ATT-6F40DFED,STU-B95B0F,2025-11-03,1
ATT-1098BEDC,STU-B95B0F,2025-11-10,0
ATT-71F01853,STU-B95B0F,2025-11-17,1
ATT-22A1EDF3,STU-B95B0F,2025-11-24,0
ATT-CC3390F4,STU-B95B0F,2025-12-01,0
ATT-9A28F3ED,STU-B95B0F,2025-06-05,0
ATT-1D6B821B,STU-B95B0F,2025-06-12,0
ATT-BB02D8BA,STU-B95B0F,2025-06-19,1
ATT-5B63F71F,STU-B95B0F,2025-06-26,0
ATT-9B2B4FE4,STU-B95B0F,2025-07-03,1
ATT-FEF596D5,STU-B95B0F,2025-07-10,0
ATT-B8F9A0F9,STU-B95B0F,2025-07-17,1
ATT-D7CE15EA,STU-B95B0F,2025-07-24,1
ATT-A053E5B1,STU-B95B0F,2025-07-31,1
ATT-052DF530,STU-B95B0F,2025-08-07,1
ATT-946F2CE0,STU-B95B0F,2025-08-14,1
ATT-050E665B,STU-B95B0F,2025-08-21,1
ATT-33D994F5,STU-B95B0F,2025-08-28,0
ATT-37255D72,STU-B95B0F,2025-09-04,1
ATT-B1C6FD76,STU-B95B0F,2025-09-11,1
ATT-D266E787,STU-B95B0F,2025-09-18,0
ATT-0251FD2A,STU-B95B0F,2025-09-25,1
ATT-7BB1F765,STU-B95B0F,2025-10-02,1
ATT-6287F1E1,STU-B95B0F,2025-10-09,1
ATT-C84D9ED1,STU-B95B0F,2025-10-16,1
ATT-C2B2BC3E,STU-B95B0F,2025-10-23,1
ATT-D60689E6,STU-B95B0F,2025-10-30,0
ATT-3F17FB6C,STU-B95B0F,2025-11-06,1
ATT-F2D0E2CE,STU-B95B0F,2025-11-13,1
ATT-704C583C,STU-B95B0F,2025-11-20,1
ATT-CACA1D75,STU-B95B0F,2025-11-27,0
ATT-B052468C,STU-94DCAF,2025-06-02,1
ATT-32BD56BF,STU-94DCAF,2025-06-09,1
ATT-7C10C027,STU-94DCAF,2025-06-16,1
ATT-11D7A0C3,STU-94DCAF,2025-06-23,1
ATT-F97AE5B9,STU-94DCAF,2025-06-30,1
ATT-5424E1FA,STU-94DCAF,2025-07-07,0
ATT-5E951918,STU-94DCAF,2025-07-14,1
ATT-5451D4B5,STU-94DCAF,2025-07-21,0
ATT-582E18AC,STU-94DCAF,2025-07-28,1
ATT-D7E53685,STU-94DCAF,2025-08-04,0
ATT-D54082F0,STU-94DCAF,2025-08-11,1
ATT-6DC4155A,STU-94DCAF,2025-08-18,1
ATT-EC9B1A2B,STU-94DCAF,2025-08-25,1
ATT-CAE5A1BF,STU-94DCAF,2025-09-01,1
ATT-CF90378F,STU-94DCAF,2025-09-08,1
ATT-16BAC70D,STU-94DCAF,2025-09-15,1
ATT-51DACEAF,STU-94DCAF,2025-09-22,1
ATT-9A4D3EA2,STU-94DCAF,2025-09-29,1
ATT-BB77B613,STU-94DCAF,2025-10-06,0
ATT-FACFB2FB,STU-94DCAF,2025-10-13,1
ATT-80CA25DF,STU-94DCAF,2025-10-20,1
ATT-0585D235,STU-94DCAF,2025-10-27,1
ATT-02B4CADA,STU-94DCAF,2025-11-03,1
ATT-B99E1BDC,STU-94DCAF,2025-11-10,1
ATT-59E10E18,STU-94DCAF,2025-11-17,1
ATT-FF294681,STU-94DCAF,2025-11-24,1
ATT-F33A2087,STU-94DCAF,2025-12-01,1
ATT-91718E8F,STU-94DCAF,2025-06-05,1
ATT-AD1BEC36,STU-94DCAF,2025-06-12,0
ATT-76263A08,STU-94DCAF,2025-06-19,1
ATT-7FECD7D1,STU-94DCAF,2025-06-26,1
ATT-6C16FD58,STU-94DCAF,2025-07-03,1
ATT-81A2FBEA,STU-94DCAF,2025-07-10,1
ATT-563AE69D,STU-94DCAF,2025-07-17,1
ATT-24534271,STU-94DCAF,2025-07-24,0
ATT-FFCD2E93,STU-94DCAF,2025-07-31,1
ATT-8487617E,STU-94DCAF,2025-08-07,1
ATT-C0EA9E02,STU-94DCAF,2025-08-14,0
ATT-7D5E73E0,STU-94DCAF,2025-08-21,1
ATT-AFED0345,STU-94DCAF,2025-08-28,1
ATT-479105E4,STU-94DCAF,2025-09-04,1
ATT-DA9DF3FC,STU-94DCAF,2025-09-11,1
ATT-ECDA14C4,STU-94DCAF,2025-09-18,1
ATT-AAD8E563,STU-94DCAF,2025-09-25,1
ATT-07A939EE,STU-94DCAF,2025-10-02,1
ATT-0EF4ED84,STU-94DCAF,2025-10-09,0
ATT-5675DF47,STU-94DCAF,2025-10-16,0
ATT-EC8E01AE,STU-94DCAF,2025-10-23,1
ATT-5DA345AF,STU-94DCAF,2025-10-30,1
ATT-BE83CD0D,STU-94DCAF,2025-11-06,1
ATT-17FDB2B1,STU-94DCAF,2025-11-13,1
ATT-C33D1C58,STU-94DCAF,2025-11-20,1
ATT-BC55E130,STU-94DCAF,2025-11-27,1
ATT-94029F74,STU-BCB34E,2025-06-02,1
ATT-50F23747,STU-BCB34E,2025-06-09,0
ATT-54BB7EBC,STU-BCB34E,2025-06-16,0
ATT-9A20F68C,STU-BCB34E,2025-06-23,1
ATT-CED21BE1,STU-BCB34E,2025-06-30,1
ATT-2FB0AB10,STU-BCB34E,2025-07-07,1
ATT-3468772A,STU-BCB34E,2025-07-14,1
ATT-A90E5911,STU-BCB34E,2025-07-21,1
ATT-D2CF5795,STU-BCB34E,2025-07-28,0
ATT-0F4FA1DC,STU-BCB34E,2025-08-04,0
ATT-85D3D5E7,STU-BCB34E,2025-08-11,1
ATT-81D8E400,STU-BCB34E,2025-08-18,1
ATT-8B26C60B,STU-BCB34E,2025-08-25,1
ATT-ACDF7ABB,STU-BCB34E,2025-09-01,0
ATT-4440DE10,STU-BCB34E,2025-09-08,1
ATT-7BBAAF17,STU-BCB34E,2025-09-15,1
ATT-A6D65869,STU-BCB34E,2025-09-22,1
ATT-C993C100,STU-BCB34E,2025-09-29,1
ATT-D302DDC4,STU-BCB34E,2025-10-06,1
ATT-F3B3F0E7,STU-BCB34E,2025-10-13,0
ATT-CF962B37,STU-BCB34E,2025-10-20,0
ATT-42E07F72,STU-BCB34E,2025-10-27,1
ATT-21AC5F00,STU-BCB34E,2025-11-03,1
ATT-B0E37855,STU-BCB34E,2025-11-10,0
ATT-B53E9855,STU-BCB34E,2025-11-17,1
ATT-FD3B7E76,STU-BCB34E,2025-11-24,1
ATT-1455CC31,STU-BCB34E,2025-12-01,1
ATT-A2FE1B9D,STU-BCB34E,2025-06-05,0
ATT-10456D41,STU-BCB34E,2025-06-12,0
ATT-A475C961,STU-BCB34E,2025-06-19,0
ATT-95145E1E,STU-BCB34E,2025-06-26,1
ATT-7C71AE91,STU-BCB34E,2025-07-03,0
ATT-A6DC2425,STU-BCB34E,2025-07-10,1
ATT-39103AE7,STU-BCB34E,2025-07-17,1
ATT-FB08CED5,STU-BCB34E,2025-07-24,1
ATT-22C7B5E6,STU-BCB34E,2025-07-31,1
ATT-5FF2C79A,STU-BCB34E,2025-08-07,1
ATT-A8F819F5,STU-BCB34E,2025-08-14,0
ATT-C2DDF264,STU-BCB34E,2025-08-21,1
ATT-94AB94F7,STU-BCB34E,2025-08-28,1
ATT-0CD5E8DD,STU-BCB34E,2025-09-04,1
ATT-FE28D59F,STU-BCB34E,2025-09-11,1
ATT-9EF871A1,STU-BCB34E,2025-09-18,1
ATT-E4692BF3,STU-BCB34E,2025-09-25,1
ATT-BF230E69,STU-BCB34E,2025-10-02,1
ATT-ADBF6735,STU-BCB34E,2025-10-09,1
ATT-9078672D,STU-BCB34E,2025-10-16,0
ATT-F248ECE6,STU-BCB34E,2025-10-23,1
ATT-2B4F7913,STU-BCB34E,2025-10-30,1
ATT-1EE539FD,STU-BCB34E,2025-11-06,1
ATT-06646FB2,STU-BCB34E,2025-11-13,1
ATT-340B896D,STU-BCB34E,2025-11-20,1
ATT-E0CDF543,STU-BCB34E,2025-11-27,1
ATT-060D7751,STU-C352AB,2025-06-02,1
ATT-DE27BEEE,STU-C352AB,2025-06-09,0
ATT-BB7947FF,STU-C352AB,2025-06-16,1
ATT-C85B99BB,STU-C352AB,2025-06-23,1
ATT-24AF83E5,STU-C352AB,2025-06-30,1
ATT-AD6F330B,STU-C352AB,2025-07-07,1
ATT-4989610E,STU-C352AB,2025-07-14,1
ATT-F4E009F9,STU-C352AB,2025-07-21,1
ATT-16563E41,STU-C352AB,2025-07-28,0
ATT-14F56FC6,STU-C352AB,2025-08-04,1
ATT-8F8FB3BF,STU-C352AB,2025-08-11,1
ATT-2CF04DE6,STU-C352AB,2025-08-18,1
ATT-17FB9A0D,STU-C352AB,2025-08-25,1
ATT-1A6D3E3B,STU-C352AB,2025-09-01,1
ATT-EDB662FA,STU-C352AB,2025-09-08,1
ATT-DFD394F7,STU-C352AB,2025-09-15,0
ATT-6ECD7A38,STU-C352AB,2025-09-22,1
ATT-DA452A54,STU-C352AB,2025-09-29,1
ATT-0CD23C4B,STU-C352AB,2025-10-06,1
ATT-6077FB6D,STU-C352AB,2025-10-13,0
ATT-1DF5AC7E,STU-C352AB,2025-10-20,0
ATT-8D97BEF7,STU-C352AB,2025-10-27,0
ATT-5D08E4D9,STU-C352AB,2025-11-03,1
ATT-0D4CA077,STU-C352AB,2025-11-10,1
ATT-1947626B,STU-C352AB,2025-11-17,1
ATT-1013EB4A,STU-C352AB,2025-11-24,0
ATT-B195D182,STU-C352AB,2025-12-01,1
ATT-469D3F9E,STU-C352AB,2025-06-05,0
ATT-A0968FAE,STU-C352AB,2025-06-12,0
ATT-3AF41215,STU-C352AB,2025-06-19,0
ATT-287488C5,STU-C352AB,2025-06-26,1
ATT-AE15B594,STU-C352AB,2025-07-03,1
ATT-124E605D,STU-C352AB,2025-07-10,1
ATT-209EC3B5,STU-C352AB,2025-07-17,1
ATT-CB27C8F2,STU-C352AB,2025-07-24,1
ATT-88D520A5,STU-C352AB,2025-07-31,0
ATT-2C0E8BDA,STU-C352AB,2025-08-07,1
ATT-E88456A1,STU-C352AB,2025-08-14,1
ATT-E5CB18EE,STU-C352AB,2025-08-21,0
ATT-2460E53C,STU-C352AB,2025-08-28,1
ATT-B78651C1,STU-C352AB,2025-09-04,1
ATT-288AB439,STU-C352AB,2025-09-11,0
ATT-7809290D,STU-C352AB,2025-09-18,0
ATT-D5C429A2,STU-C352AB,2025-09-25,1
ATT-EBFDAAAA,STU-C352AB,2025-10-02,1
ATT-85B9BFFA,STU-C352AB,2025-10-09,1
ATT-944EBFAF,STU-C352AB,2025-10-16,1
ATT-6247C586,STU-C352AB,2025-10-23,1
ATT-C41043AF,STU-C352AB,2025-10-30,1
ATT-DE1163A7,STU-C352AB,2025-11-06,1
ATT-96583AB5,STU-C352AB,2025-11-13,0
ATT-5C0363E9,STU-C352AB,2025-11-20,1
ATT-290E3D43,STU-C352AB,2025-11-27,1
ATT-F9BFECF0,STU-D5F2B7,2025-06-02,0
ATT-8D6B7A8D,STU-D5F2B7,2025-06-09,0
ATT-D08DCE29,STU-D5F2B7,2025-06-16,0
ATT-1C0F3D76,STU-D5F2B7,2025-06-23,0
ATT-5549094C,STU-D5F2B7,2025-06-30,1
ATT-9DA9D37D,STU-D5F2B7,2025-07-07,0
ATT-29E23D1D,STU-D5F2B7,2025-07-14,1
ATT-BD2C0BBD,STU-D5F2B7,2025-07-21,1
ATT-A1A36472,STU-D5F2B7,2025-07-28,1
ATT-56A6D65A,STU-D5F2B7,2025-08-04,1
ATT-27FBF274,STU-D5F2B7,2025-08-11,0
ATT-BC34C33B,STU-D5F2B7,2025-08-18,1
ATT-562186A2,STU-D5F2B7,2025-08-25,0
ATT-FB214446,STU-D5F2B7,2025-09-01,0
ATT-55D9CB30,STU-D5F2B7,2025-09-08,1
ATT-AF90D5F5,STU-D5F2B7,2025-09-15,0
ATT-9BD28661,STU-D5F2B7,2025-09-22,0
ATT-4D6FCB16,STU-D5F2B7,2025-09-29,0
ATT-CF2C8CCA,STU-D5F2B7,2025-10-06,1
ATT-B0AE687B,STU-D5F2B7,2025-10-13,1
ATT-A13707CA,STU-D5F2B7,2025-10-20,1
ATT-50195B7C,STU-D5F2B7,2025-10-27,1
ATT-20B743D8,STU-D5F2B7,2025-11-03,1
ATT-A8BB9E01,STU-D5F2B7,2025-11-10,1
ATT-E776F3BC,STU-D5F2B7,2025-11-17,1
ATT-31DC2A68,STU-D5F2B7,2025-11-24,0
ATT-C4699DA6,STU-D5F2B7,2025-12-01,0
ATT-64E163CB,STU-D5F2B7,2025-06-05,1
ATT-F1F2B8F6,STU-D5F2B7,2025-06-12,1
ATT-3CE3AAA1,STU-D5F2B7,2025-06-19,0
ATT-4A42B148,STU-D5F2B7,2025-06-26,0
ATT-08A2CFFC,STU-D5F2B7,2025-07-03,1
ATT-46839C22,STU-D5F2B7,2025-07-10,1
ATT-9BA13309,STU-D5F2B7,2025-07-17,1
ATT-505CFD4D,STU-D5F2B7,2025-07-24,1
ATT-93029086,STU-D5F2B7,2025-07-31,0
ATT-382C0C1A,STU-D5F2B7,2025-08-07,1
ATT-3A10A0E3,STU-D5F2B7,2025-08-14,0
ATT-DD7C8353,STU-D5F2B7,2025-08-21,1
ATT-4D08BA0C,STU-D5F2B7,2025-08-28,1
ATT-4A16860F,STU-D5F2B7,2025-09-04,1
ATT-F8FCEA1C,STU-D5F2B7,2025-09-11,0
ATT-AF078DF0,STU-D5F2B7,2025-09-18,0
ATT-A14BE398,STU-D5F2B7,2025-09-25,0
ATT-40434E37,STU-D5F2B7,2025-10-02,1
ATT-24A7DAF3,STU-D5F2B7,2025-10-09,0
ATT-7FBD06F8,STU-D5F2B7,2025-10-16,1
ATT-D0A7E628,STU-D5F2B7,2025-10-23,1
ATT-98D51B0A,STU-D5F2B7,2025-10-30,0
ATT-9F6224D6,STU-D5F2B7,2025-11-06,1
ATT-6A860DFB,STU-D5F2B7,2025-11-13,0
ATT-4FD624AC,STU-D5F2B7,2025-11-20,0
ATT-94AE521A,STU-D5F2B7,2025-11-27,1
ATT-9DF2804C,STU-3BE20C,2025-06-02,1
ATT-530A858F,STU-3BE20C,2025-06-09,1
ATT-B060805B,STU-3BE20C,2025-06-16,1
ATT-E9AD7C8B,STU-3BE20C,2025-06-23,1
ATT-D87BAF25,STU-3BE20C,2025-06-30,1
ATT-0E00A8FF,STU-3BE20C,2025-07-07,1
ATT-9E760BBE,STU-3BE20C,2025-07-14,1
ATT-23951EB4,STU-3BE20C,2025-07-21,0
ATT-24EB9B7B,STU-3BE20C,2025-07-28,1
ATT-F6B8C433,STU-3BE20C,2025-08-04,1
ATT-568D4361,STU-3BE20C,2025-08-11,1
ATT-638CA46C,STU-3BE20C,2025-08-18,1
ATT-08404C6C,STU-3BE20C,2025-08-25,0
ATT-9614C93C,STU-3BE20C,2025-09-01,1
ATT-86E313AE,STU-3BE20C,2025-09-08,0
ATT-87C4BA80,STU-3BE20C,2025-09-15,0
ATT-295D873A,STU-3BE20C,2025-09-22,1
ATT-38E49C33,STU-3BE20C,2025-09-29,1
ATT-CD2F829C,STU-3BE20C,2025-10-06,1
ATT-2663EE36,STU-3BE20C,2025-10-13,0
ATT-459D56CE,STU-3BE20C,2025-10-20,1
ATT-9B823F97,STU-3BE20C,2025-10-27,1
ATT-4D14A320,STU-3BE20C,2025-11-03,0
ATT-8F0BA644,STU-3BE20C,2025-11-10,0
ATT-4BBE2BDC,STU-3BE20C,2025-11-17,1
ATT-6BC11740,STU-3BE20C,2025-11-24,1
ATT-E3A8EB5A,STU-3BE20C,2025-12-01,1
ATT-8AEDC108,STU-3BE20C,2025-06-05,1
ATT-84ACFC85,STU-3BE20C,2025-06-12,1
ATT-5FF3CEA9,STU-3BE20C,2025-06-19,1
ATT-EBE724A1,STU-3BE20C,2025-06-26,1
ATT-9C03732D,STU-3BE20C,2025-07-03,1
ATT-1ED74049,STU-3BE20C,2025-07-10,0
ATT-F2859E7B,STU-3BE20C,2025-07-17,1
ATT-781A22A8,STU-3BE20C,2025-07-24,1
ATT-5ABA2A65,STU-3BE20C,2025-07-31,1
ATT-5361D55C,STU-3BE20C,2025-08-07,0
ATT-3D304C42,STU-3BE20C,2025-08-14,1
ATT-E3A39FB5,STU-3BE20C,2025-08-21,1
ATT-19B3DB1D,STU-3BE20C,2025-08-28,0
ATT-7A61DA1F,STU-3BE20C,2025-09-04,0
ATT-778F469C,STU-3BE20C,2025-09-11,1
ATT-C66FC960,STU-3BE20C,2025-09-18,1
ATT-61EAA0B1,STU-3BE20C,2025-09-25,1
ATT-A1010122,STU-3BE20C,2025-10-02,0
ATT-EC3257A2,STU-3BE20C,2025-10-09,1
ATT-6AF2118C,STU-3BE20C,2025-10-16,1
ATT-BD323CB1,STU-3BE20C,2025-10-23,1
ATT-F5F1C391,STU-3BE20C,2025-10-30,1
ATT-64841432,STU-3BE20C,2025-11-06,1
ATT-BBBD515B,STU-3BE20C,2025-11-13,0
ATT-67E9F8C5,STU-3BE20C,2025-11-20,0
ATT-7E001001,STU-3BE20C,2025-11-27,1
ATT-18BE4C02,STU-AF99DA,2025-06-02,0
ATT-317BF68F,STU-AF99DA,2025-06-09,0
ATT-1E03B84A,STU-AF99DA,2025-06-16,1
ATT-CC7D5E55,STU-AF99DA,2025-06-23,0
ATT-CFC825FC,STU-AF99DA,2025-06-30,1
ATT-841C2C26,STU-AF99DA,2025-07-07,1
ATT-F4749E79,STU-AF99DA,2025-07-14,0
ATT-28BBCAD7,STU-AF99DA,2025-07-21,1
ATT-39C987BE,STU-AF99DA,2025-07-28,1
ATT-3EA684D9,STU-AF99DA,2025-08-04,0
ATT-EA9AD425,STU-AF99DA,2025-08-11,0
ATT-E7EA043F,STU-AF99DA,2025-08-18,1
ATT-0C244305,STU-AF99DA,2025-08-25,1
ATT-F7A320B2,STU-AF99DA,2025-09-01,1
ATT-0BCF0355,STU-AF99DA,2025-09-08,1
ATT-62E20100,STU-AF99DA,2025-09-15,0
ATT-342C18AD,STU-AF99DA,2025-09-22,1
ATT-D9DD64CB,STU-AF99DA,2025-09-29,0
ATT-305DE75E,STU-AF99DA,2025-10-06,1
ATT-5FA4B059,STU-AF99DA,2025-10-13,1
ATT-F4186785,STU-AF99DA,2025-10-20,1
ATT-45E32B71,STU-AF99DA,2025-10-27,1
ATT-1A21E675,STU-AF99DA,2025-11-03,0
ATT-BFF41949,STU-AF99DA,2025-11-10,0
ATT-8F3EE8AF,STU-AF99DA,2025-11-17,1
ATT-F94C0F6C,STU-AF99DA,2025-11-24,1
ATT-07F88830,STU-AF99DA,2025-12-01,1
ATT-10E43D74,STU-AF99DA,2025-06-05,1
ATT-4F258E16,STU-AF99DA,2025-06-12,1
ATT-3F502329,STU-AF99DA,2025-06-19,1
ATT-B57CC470,STU-AF99DA,2025-06-26,1
ATT-A5E42279,STU-AF99DA,2025-07-03,1
ATT-DA716D17,STU-AF99DA,2025-07-10,0
ATT-C458B3C2,STU-AF99DA,2025-07-17,1
ATT-5D3E1B75,STU-AF99DA,2025-07-24,0
ATT-EF843C32,STU-AF99DA,2025-07-31,1
ATT-20F7CB3D,STU-AF99DA,2025-08-07,1
ATT-83B73E75,STU-AF99DA,2025-08-14,1
ATT-45E5FE46,STU-AF99DA,2025-08-21,1
ATT-F20B5AE5,STU-AF99DA,2025-08-28,1
ATT-AFB074F1,STU-AF99DA,2025-09-04,1
ATT-E268452C,STU-AF99DA,2025-09-11,1
ATT-314828F3,STU-AF99DA,2025-09-18,0
ATT-3E82F10A,STU-AF99DA,2025-09-25,1
ATT-CCFB7712,STU-AF99DA,2025-10-02,1
ATT-969E2BAF,STU-AF99DA,2025-10-09,1
ATT-9057DAA7,STU-AF99DA,2025-10-16,1
ATT-DEA0425C,STU-AF99DA,2025-10-23,0
ATT-2297ABB0,STU-AF99DA,2025-10-30,1
ATT-226B483A,STU-AF99DA,2025-11-06,1
ATT-6238265A,STU-AF99DA,2025-11-13,1
ATT-CD6B9FB4,STU-AF99DA,2025-11-20,1
ATT-BDD87E29,STU-AF99DA,2025-11-27,1
ATT-56BFD6A7,STU-EF34F8,2025-06-02,0
ATT-484AE122,STU-EF34F8,2025-06-09,1
ATT-0E3CCBAA,STU-EF34F8,2025-06-16,0
ATT-209AD448,STU-EF34F8,2025-06-23,0
ATT-4D71A325,STU-EF34F8,2025-06-30,0
ATT-4381A3A0,STU-EF34F8,2025-07-07,1
ATT-7DAD46F8,STU-EF34F8,2025-07-14,0
ATT-388C3CEC,STU-EF34F8,2025-07-21,0
ATT-1AAE079C,STU-EF34F8,2025-07-28,1
ATT-F1CA66C8,STU-EF34F8,2025-08-04,1
ATT-2E2386EC,STU-EF34F8,2025-08-11,0
ATT-77815045,STU-EF34F8,2025-08-18,0
ATT-7E744422,STU-EF34F8,2025-08-25,1
ATT-E53C169D,STU-EF34F8,2025-09-01,1
ATT-EFBDE214,STU-EF34F8,2025-09-08,1
ATT-9972167B,STU-EF34F8,2025-09-15,0
ATT-4D2A4374,STU-EF34F8,2025-09-22,1
ATT-B01D9B9D,STU-EF34F8,2025-09-29,0
ATT-31D5F1C6,STU-EF34F8,2025-10-06,0
ATT-4918B885,STU-EF34F8,2025-10-13,1
ATT-3D57E69C,STU-EF34F8,2025-10-20,1
ATT-23622403,STU-EF34F8,2025-10-27,1
ATT-EE9F67BE,STU-EF34F8,2025-11-03,0
ATT-FA3CF984,STU-EF34F8,2025-11-10,1
ATT-2D43FEF9,STU-EF34F8,2025-11-17,1
ATT-F8188E84,STU-EF34F8,2025-11-24,0
ATT-143783A0,STU-EF34F8,2025-12-01,1
ATT-6C2B271B,STU-EF34F8,2025-06-05,1
ATT-AC8A8E2D,STU-EF34F8,2025-06-12,1
ATT-05C881A4,STU-EF34F8,2025-06-19,1
ATT-8969AE35,STU-EF34F8,2025-06-26,1
ATT-5D4E1527,STU-EF34F8,2025-07-03,1
ATT-66B5DE89,STU-EF34F8,2025-07-10,1
ATT-B880B419,STU-EF34F8,2025-07-17,0
ATT-5B9B2172,STU-EF34F8,2025-07-24,0
ATT-35BB63CC,STU-EF34F8,2025-07-31,1
ATT-F60C6766,STU-EF34F8,2025-08-07,0
ATT-E4C1BE86,STU-EF34F8,2025-08-14,1
ATT-C43DDEAD,STU-EF34F8,2025-08-21,1
ATT-BE00E2D3,STU-EF34F8,2025-08-28,1
